StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,889,889
Karnataka,SHIMOGA,TIRTHAHALLI,MANDAGADDE,710,710
Karnataka,SHIMOGA,TIRTHAHALLI,MEGARAVALLI,858,858
Karnataka,SHIMOGA,TIRTHAHALLI,MELIGE,633,633
Karnataka,SHIMOGA,TIRTHAHALLI,MELINAKURUVALLI,784,784
Karnataka,SHIMOGA,TIRTHAHALLI,MULUBAGILU,1148,1148
Karnataka,SHIMOGA,TIRTHAHALLI,"NAALUR KOLIGE",470,470
Karnataka,SHIMOGA,TIRTHAHALLI,NERATURU,437,437
Karnataka,SHIMOGA,TIRTHAHALLI,NONABURU,591,591
Karnataka,SHIMOGA,TIRTHAHALLI,SALGADI,763,763
Karnataka,SHIMOGA,TIRTHAHALLI,SALURU,842,842
Karnataka,SHIMOGA,TIRTHAHALLI,SHEDGARU,824,824
Karnataka,SHIMOGA,TIRTHAHALLI,SINGINABIDRE,637,637
Karnataka,SHIMOGA,TIRTHAHALLI,THIRTHAMATTURU,506,506
Karnataka,SHIMOGA,TIRTHAHALLI,TRIAMBAKAPURA,1037,1037
Karnataka,SHIMOGA,TIRTHAHALLI,TUDUR,888,888
Karnataka,SHIMOGA,SHIMOGA,KOHALLI,859,859
Karnataka,SHIMOGA,SHIMOGA,BEDARAHOSAHALLI,640,640
Karnataka,SHIMOGA,SHIMOGA,THUPPURU,304,304
Karnataka,SHIMOGA,SHIMOGA,SOGANE,346,346
Karnataka,SHIMOGA,SHIMOGA,MUDDINAKOPPA,521,521
Karnataka,SHIMOGA,BHADRAVATI,SANYASIKODAMAGGE,361,361
Karnataka,SHIMOGA,BHADRAVATI,HANUMANTHPURA,340,340
Karnataka,SHIMOGA,SHIKARPUR,HOTHANAKATTE,507,507
Karnataka,SHIMOGA,SORAB,DUGURU,466,466
Karnataka,SHIMOGA,SORAB,ANDIGE,690,690
Karnataka,SHIMOGA,HOSANAGARA,RAMACHANDRAPURA,337,337
